price,bedrooms,geometry
467500.0,3.0,POINT (-122.469 47.4361)
479000.0,4.0,POINT (-122.066 47.3389)
247000.0,5.0,POINT (-122.286 47.3398)
299500.0,3.0,POINT (-121.745 47.4653)
306888.0,4.0,POINT (-122.326 47.7297)
675000.0,4.0,POINT (-121.955 47.3637)
577000.0,2.0,POINT (-122.292 47.6638)
219950.0,3.0,POINT (-122.328 47.3285)
375000.0,3.0,POINT (-122.184 47.6717)
650000.0,4.0,POINT (-122.306 47.6882)
975000.0,3.0,POINT (-122.386 47.6711)
229000.0,1.0,POINT (-122.363 47.5558)
575000.0,5.0,POINT (-122.299 47.6074)
815000.0,4.0,POINT (-122.086 47.5907)
525000.0,3.0,POINT (-122.101 47.7716)
471000.0,3.0,POINT (-122.047 47.5305)
450000.0,4.0,POINT (-122.388 47.6893)
590000.0,3.0,POINT (-122.394 47.5713)
744000.0,4.0,POINT (-122.124 47.5664)
460000.0,4.0,POINT (-122.116 47.3106)
299000.0,5.0,POINT (-122.328 47.7438)
231000.0,4.0,POINT (-121.996 47.205)
195000.0,3.0,POINT (-122.107 47.3037)
305000.0,3.0,POINT (-121.774 47.4473)
895000.0,4.0,POINT (-122.29 47.58)
1110000.0,4.0,POINT (-122.21 47.6232)
339000.0,2.0,POINT (-122.306 47.557)
885000.0,4.0,POINT (-122.346 47.6295)
375000.0,3.0,POINT (-122.386 47.5119)
367400.0,4.0,POINT (-122.123 47.6023)
700000.0,4.0,POINT (-122.363 47.646)
667000.0,5.0,POINT (-122.126 47.5819)
200000.0,2.0,POINT (-122.266 47.5177)
552775.0,3.0,POINT (-122.015 47.6326)
452000.0,3.0,POINT (-122.195 47.5092)
418000.0,3.0,POINT (-122.069 47.4694)
601500.0,3.0,POINT (-122.167 47.6709)
600000.0,3.0,POINT (-121.989 47.5929)
340000.0,4.0,POINT (-122.172 47.333)
310000.0,3.0,POINT (-122.312 47.2703)
290000.0,2.0,POINT (-122.194 47.5066)
438000.0,2.0,POINT (-122.332 47.7222)
718000.0,4.0,POINT (-122.295 47.5841)
200000.0,2.0,POINT (-122.324 47.4878)
479900.0,3.0,POINT (-122.152 47.3657)
400000.0,3.0,POINT (-122.151 47.4395)
219950.0,3.0,POINT (-122.283 47.4434)
300000.0,3.0,POINT (-121.986 47.7344)
437000.0,3.0,POINT (-122.359 47.7753)
350000.0,4.0,POINT (-122.239 47.7307)
626000.0,4.0,POINT (-122.196 47.6335)
490000.0,3.0,POINT (-122.073 47.7455)
289000.0,3.0,POINT (-122.104 47.3724)
595000.0,3.0,POINT (-122.397 47.6594)
676000.0,3.0,POINT (-121.73 47.4828)
389000.0,3.0,POINT (-122.355 47.7466)
240000.0,3.0,POINT (-122.304 47.3837)
382500.0,4.0,POINT (-122.183 47.4206)
511555.0,3.0,POINT (-122.12 47.586)
710500.0,3.0,POINT (-122.359 47.6608)
429000.0,3.0,POINT (-122.008 47.463)
170000.0,4.0,POINT (-122.318 47.4222)
2135000.0,4.0,POINT (-122.215 47.6224)
480000.0,5.0,POINT (-122.147 47.7563)
1665000.0,4.0,POINT (-122.282 47.6134)
225000.0,3.0,POINT (-122.306 47.4906)
615000.0,3.0,POINT (-122.384 47.774)
438950.0,4.0,POINT (-121.993 47.2396)
242000.0,3.0,POINT (-122.298 47.3448)
560000.0,3.0,POINT (-122.026 47.6339)
857500.0,3.0,POINT (-122.355 47.6658)
685000.0,4.0,POINT (-122.017 47.6075)
486000.0,4.0,POINT (-122.219 47.7297)
749000.0,3.0,POINT (-122.146 47.6599)
260000.0,3.0,POINT (-122.182 47.3687)
1015000.0,3.0,POINT (-122.379 47.583)
565000.0,3.0,POINT (-122.4 47.6379)
355000.0,3.0,POINT (-122.338 47.6969)
775000.0,5.0,POINT (-122.277 47.7108)
335000.0,4.0,POINT (-122.296 47.4676)
1300000.0,5.0,POINT (-122.391 47.6466)
545000.0,3.0,POINT (-122.363 47.6599)
540000.0,3.0,POINT (-122.311 47.5745)
687500.0,3.0,POINT (-122.284 47.7296)
115000.0,1.0,POINT (-122.284 47.2951)
227000.0,1.0,POINT (-122.284 47.2951)
870000.0,4.0,POINT (-122.032 47.5641)
1190000.0,4.0,POINT (-122.171 47.6404)
375000.0,4.0,POINT (-122.036 47.3596)
902000.0,3.0,POINT (-122.273 47.567)
269500.0,2.0,POINT (-122.166 47.4942)
570000.0,3.0,POINT (-122.389 47.6819)
359950.0,2.0,POINT (-122.34 47.7061)
1450000.0,4.0,POINT (-122.199 47.5885)
615000.0,3.0,POINT (-122.11 47.6324)
250000.0,4.0,POINT (-122.308 47.3722)
530000.0,4.0,POINT (-121.881 47.5346)
474950.0,3.0,POINT (-121.792 47.542)
490000.0,4.0,POINT (-122.286 47.7117)
210000.0,2.0,POINT (-122.376 47.5188)
265500.0,3.0,POINT (-122.3 47.3904)
1462500.0,5.0,POINT (-122.29 47.5929)
310000.0,4.0,POINT (-122.2 47.3644)
324500.0,3.0,POINT (-122.181 47.4832)
599000.0,4.0,POINT (-122.251 47.768)
525000.0,4.0,POINT (-122.159 47.4617)
400000.0,3.0,POINT (-122.317 47.7548)
887500.0,3.0,POINT (-122.343 47.4176)
344000.0,2.0,POINT (-122.307 47.6896)
525000.0,3.0,POINT (-122.174 47.7434)
385000.0,3.0,POINT (-122.204 47.7311)
820000.0,4.0,POINT (-122.013 47.6085)
1305000.0,4.0,POINT (-122.409 47.6672)
549000.0,4.0,POINT (-122.056 47.6206)
180000.0,3.0,POINT (-122.353 47.5177)
589000.0,4.0,POINT (-121.87 47.5388)
350000.0,3.0,POINT (-122.278 47.5564)
197400.0,3.0,POINT (-122.3 47.334)
267000.0,3.0,POINT (-122.172 47.3731)
480000.0,3.0,POINT (-122.007 47.5817)
650000.0,4.0,POINT (-122.28 47.703)
600000.0,2.0,POINT (-122.383 47.6744)
490000.0,2.0,POINT (-122.013 47.7028)
225000.0,3.0,POINT (-122.171 47.4577)
640000.0,3.0,POINT (-122.174 47.6384)
710000.0,3.0,POINT (-122.165 47.589)
325000.0,3.0,POINT (-121.971 47.7313)
595000.0,3.0,POINT (-122.122 47.7741)
128750.0,3.0,POINT (-122.216 47.3019)
465000.0,3.0,POINT (-122.128 47.6078)
710000.0,4.0,POINT (-122.323 47.6838)
605000.0,4.0,POINT (-122.385 47.5496)
994000.0,4.0,POINT (-122.219 47.547)
489950.0,3.0,POINT (-122.217 47.7133)
365000.0,3.0,POINT (-122.339 47.7291)
359950.0,3.0,POINT (-122.154 47.3898)
495000.0,4.0,POINT (-122.145 47.4912)
255000.0,3.0,POINT (-122.151 47.4293)
330000.0,3.0,POINT (-122.222 47.7207)
450000.0,3.0,POINT (-122.144 47.6634)
655000.0,4.0,POINT (-121.861 47.5428)
485000.0,4.0,POINT (-122.322 47.3397)
375000.0,4.0,POINT (-122.094 47.7578)
570000.0,4.0,POINT (-122.018 47.5902)
350000.0,3.0,POINT (-122.349 47.6972)
550000.0,3.0,POINT (-122.384 47.5058)
513000.0,5.0,POINT (-122.151 47.6692)
450000.0,4.0,POINT (-122.376 47.5237)
432500.0,4.0,POINT (-122.296 47.5917)
432000.0,5.0,POINT (-121.944 47.1776)
480000.0,3.0,POINT (-122.11 47.7213)
402200.0,3.0,POINT (-122.226 47.7311)
650000.0,3.0,POINT (-122.196 47.5872)
1199500.0,4.0,POINT (-122.242 47.5825)
312000.0,3.0,POINT (-122.227 47.375)
610000.0,4.0,POINT (-122.382 47.5723)
823000.0,5.0,POINT (-122.361 47.6802)
471000.0,4.0,POINT (-122.3 47.6706)
481015.0,3.0,POINT (-122.185 47.6946)
1959000.0,5.0,POINT (-122.215 47.5632)
624000.0,4.0,POINT (-122.099 47.692)
480000.0,4.0,POINT (-122.181 47.7393)
815000.0,3.0,POINT (-122.198 47.6217)
1650000.0,4.0,POINT (-122.228 47.6237)
180000.0,3.0,POINT (-122.348 47.5118)
156601.0,2.0,POINT (-122.037 47.3438)
374950.0,4.0,POINT (-122.026 47.3557)
368000.0,2.0,POINT (-122.388 47.5134)
550000.0,3.0,POINT (-122.33 47.6727)
198000.0,3.0,POINT (-122.251 47.2752)
345000.0,3.0,POINT (-122.179 47.7227)
1712750.0,5.0,POINT (-122.223 47.6176)
185900.0,3.0,POINT (-122.257 47.2763)
950000.0,3.0,POINT (-122.134 47.5617)
995000.0,4.0,POINT (-122.103 47.5522)
345000.0,2.0,POINT (-122.334 47.7132)
741000.0,4.0,POINT (-122.219 47.5697)
737000.0,2.0,POINT (-122.025 47.7199)
668750.0,4.0,POINT (-122.386 47.7728)
575000.0,3.0,POINT (-122.056 47.5316)
280000.0,4.0,POINT (-122.093 47.366)
583000.0,3.0,POINT (-122.126 47.6344)
196000.0,3.0,POINT (-122.238 47.7758)
349950.0,3.0,POINT (-122.189 47.432)
429000.0,4.0,POINT (-122.397 47.6727)
270000.0,5.0,POINT (-122.194 47.3927)
385000.0,6.0,POINT (-122.3 47.5525)
535000.0,1.0,POINT (-122.352 47.6748)
352500.0,3.0,POINT (-122.348 47.7672)
624000.0,3.0,POINT (-122.365 47.6864)
215000.0,5.0,POINT (-122.17 47.4571)
870000.0,4.0,POINT (-122.213 47.5581)
440000.0,4.0,POINT (-122.155 47.495)
518000.0,2.0,POINT (-122.314 47.6124)
259500.0,3.0,POINT (-122.037 47.3474)
795127.0,4.0,POINT (-121.985 47.6398)
290000.0,3.0,POINT (-122.154 47.5765)
385000.0,4.0,POINT (-122.3 47.3935)
259950.0,2.0,POINT (-122.301 47.747)
330000.0,2.0,POINT (-122.154 47.4911)
280000.0,3.0,POINT (-122.363 47.5206)
595000.0,4.0,POINT (-122.045 47.5842)
925900.0,4.0,POINT (-122.065 47.6303)
499000.0,3.0,POINT (-122.263 47.7671)
325000.0,4.0,POINT (-122.31 47.267)
895000.0,5.0,POINT (-122.192 47.6336)
162248.0,2.0,POINT (-122.174 47.4756)
1072500.0,3.0,POINT (-122.381 47.5027)
430000.0,3.0,POINT (-122.287 47.6819)
615500.0,3.0,POINT (-122.287 47.6819)
260000.0,3.0,POINT (-122.292 47.5551)
295000.0,4.0,POINT (-121.85 47.5597)
1186040.0,3.0,POINT (-122.285 47.6109)
749950.0,4.0,POINT (-122.224 47.7064)
175000.0,6.0,POINT (-122.35 47.5238)
415000.0,6.0,POINT (-122.35 47.5238)
190000.0,3.0,POINT (-122.215 47.3231)
625000.0,3.0,POINT (-122.364 47.6702)
420000.0,3.0,POINT (-121.915 47.6988)
339900.0,4.0,POINT (-122.22 47.3864)
160000.0,2.0,POINT (-122.266 47.7637)
353000.0,4.0,POINT (-122.016 47.3557)
390000.0,3.0,POINT (-122.043 47.6232)
675000.0,4.0,POINT (-122.287 47.7382)
400000.0,3.0,POINT (-122.128 47.4787)
1340000.0,4.0,POINT (-122.29 47.5928)
1650000.0,4.0,POINT (-122.216 47.6209)
1000000.0,5.0,POINT (-122.34 47.6705)
850000.0,5.0,POINT (-122.196 47.6991)
275000.0,3.0,POINT (-122.355 47.5498)
450000.0,3.0,POINT (-122.047 47.5314)
305000.0,4.0,POINT (-122.32 47.3369)
643002.0,3.0,POINT (-122.364 47.6807)
468000.0,2.0,POINT (-122.13 47.6644)
324950.0,4.0,POINT (-122.006 47.3506)
290000.0,3.0,POINT (-122.176 47.4034)
488500.0,3.0,POINT (-122.199 47.697)
367950.0,3.0,POINT (-122.351 47.7611)
285000.0,2.0,POINT (-122.35 47.5015)
417000.0,3.0,POINT (-122.463 47.501)
1115000.0,4.0,POINT (-122.149 47.6388)
1550000.0,4.0,POINT (-122.238 47.5323)
604000.0,3.0,POINT (-122.378 47.3256)
380000.0,3.0,POINT (-122.16 47.4378)
336500.0,4.0,POINT (-122.028 47.3853)
685000.0,4.0,POINT (-122.318 47.6807)
4208000.0,5.0,POINT (-122.189 47.5692)
670000.0,3.0,POINT (-122.241 47.5872)
524000.0,2.0,POINT (-122.354 47.6454)
172000.0,3.0,POINT (-122.317 47.3173)
680000.0,6.0,POINT (-122.316 47.6637)
549900.0,4.0,POINT (-122.107 47.2925)
357000.0,4.0,POINT (-122.079 47.3168)
107000.0,3.0,POINT (-122.356 47.5238)
232900.0,3.0,POINT (-122.356 47.5238)
800000.0,4.0,POINT (-122.341 47.684)
248500.0,2.0,POINT (-122.342 47.7063)
670000.0,3.0,POINT (-122.405 47.5708)
207000.0,3.0,POINT (-122.037 47.4018)
164000.0,3.0,POINT (-122.192 47.2899)
570500.0,2.0,POINT (-122.361 47.6416)
599990.0,3.0,POINT (-122.091 47.5683)
395000.0,5.0,POINT (-122.216 47.7097)
979500.0,4.0,POINT (-121.972 47.7479)
207000.0,3.0,POINT (-122.284 47.7114)
237000.0,3.0,POINT (-122.284 47.7114)
650100.0,2.0,POINT (-122.006 47.5946)
385000.0,4.0,POINT (-122.134 47.656)
335000.0,2.0,POINT (-122.339 47.4899)
347000.0,4.0,POINT (-122.215 47.2659)
204000.0,3.0,POINT (-122.317 47.42)
615000.0,4.0,POINT (-122.142 47.6647)
943500.0,3.0,POINT (-122.197 47.5827)
560000.0,3.0,POINT (-122.316 47.5636)
547500.0,4.0,POINT (-122.176 47.5618)
359500.0,4.0,POINT (-122.164 47.5067)
660000.0,3.0,POINT (-122.03 47.5516)
258000.0,3.0,POINT (-122.052 47.3635)
355000.0,3.0,POINT (-122.14 47.3519)
253500.0,2.0,POINT (-122.375 47.5232)
422500.0,3.0,POINT (-122.172 47.534)
239000.0,2.0,POINT (-122.328 47.3086)
628000.0,3.0,POINT (-122.184 47.6882)
352000.0,2.0,POINT (-122.365 47.5364)
311600.0,3.0,POINT (-122.346 47.7052)
235000.0,4.0,POINT (-122.281 47.3417)
870000.0,5.0,POINT (-122.218 47.5633)
190848.0,4.0,POINT (-122.28 47.3344)
570000.0,4.0,POINT (-122.32 47.6746)
661254.0,4.0,POINT (-122.384 47.5824)
575000.0,4.0,POINT (-122.374 47.6781)
230000.0,2.0,POINT (-122.335 47.7281)
680000.0,3.0,POINT (-122.086 47.5677)
148000.0,1.0,POINT (-122.364 47.5138)
244900.0,1.0,POINT (-122.364 47.5138)
214950.0,3.0,POINT (-122.331 47.4845)
580000.0,3.0,POINT (-122.389 47.5778)
263000.0,3.0,POINT (-122.209 47.4556)
317000.0,5.0,POINT (-122.255 47.4875)
302000.0,4.0,POINT (-122.065 47.4596)
899000.0,3.0,POINT (-122.217 47.6497)
1289000.0,3.0,POINT (-122.409 47.6685)
710000.0,3.0,POINT (-122.363 47.4549)
230000.0,3.0,POINT (-122.185 47.4901)
430000.0,3.0,POINT (-122.373 47.531)
1169000.0,5.0,POINT (-121.969 47.5878)
397000.0,3.0,POINT (-122.315 47.6942)
595000.0,3.0,POINT (-122.308 47.7174)
485000.0,3.0,POINT (-122.05 47.5217)
755000.0,5.0,POINT (-122.274 47.7587)
185000.0,3.0,POINT (-122.35 47.455)
340000.0,3.0,POINT (-122.35 47.455)
236000.0,4.0,POINT (-122.026 47.3629)
550000.0,4.0,POINT (-122.173 47.7441)
680000.0,3.0,POINT (-122.351 47.6794)
630000.0,4.0,POINT (-122.031 47.5855)
560000.0,3.0,POINT (-122.267 47.54)
385000.0,3.0,POINT (-122.385 47.5081)
280000.0,3.0,POINT (-122.346 47.7052)
225000.0,3.0,POINT (-122.149 47.3746)
610000.0,4.0,POINT (-122.215 47.5449)
592500.0,3.0,POINT (-122.281 47.6752)
750000.0,4.0,POINT (-122.054 47.5774)
164000.0,4.0,POINT (-122.091 47.3638)
320000.0,2.0,POINT (-122.315 47.7414)
544000.0,4.0,POINT (-122.006 47.5692)
344950.0,3.0,POINT (-122.134 47.4428)
539500.0,3.0,POINT (-122.029 47.3752)
420000.0,4.0,POINT (-122.001 47.4722)
305000.0,2.0,POINT (-122.299 47.7712)
229000.0,2.0,POINT (-122.343 47.7317)
1068000.0,5.0,POINT (-122.156 47.5198)
397500.0,3.0,POINT (-122.341 47.6917)
540000.0,4.0,POINT (-122.175 47.6944)
650000.0,4.0,POINT (-122.124 47.6353)
1900000.0,6.0,POINT (-122.287 47.5924)
649000.0,2.0,POINT (-121.94 47.6359)
287500.0,5.0,POINT (-122.263 47.4891)
815000.0,4.0,POINT (-122.4 47.6829)
795000.0,2.0,POINT (-122.081 47.6481)
502775.0,3.0,POINT (-122.046 47.5192)
222900.0,2.0,POINT (-122.242 47.4962)
399950.0,4.0,POINT (-122.388 47.3268)
728000.0,4.0,POINT (-122.108 47.6278)
850000.0,5.0,POINT (-121.992 47.6403)
525000.0,4.0,POINT (-121.959 47.7356)
257000.0,3.0,POINT (-122.199 47.4299)
433500.0,3.0,POINT (-122.287 47.5418)
314950.0,4.0,POINT (-122.279 47.2901)
500000.0,3.0,POINT (-122.119 47.6949)
300000.0,3.0,POINT (-122.252 47.7394)
645000.0,4.0,POINT (-122.059 47.6449)
222500.0,3.0,POINT (-122.089 47.3422)
275000.0,3.0,POINT (-122.172 47.5026)
498000.0,3.0,POINT (-122.265 47.5284)
800000.0,3.0,POINT (-122.189 47.7018)
297000.0,3.0,POINT (-122.312 47.267)
625000.0,5.0,POINT (-122.229 47.4928)
770000.0,4.0,POINT (-122.016 47.5593)
517000.0,3.0,POINT (-122.319 47.6793)
238000.0,1.0,POINT (-122.357 47.6946)
234550.0,3.0,POINT (-122.288 47.4778)
230500.0,3.0,POINT (-122.305 47.3505)
585000.0,5.0,POINT (-122.301 47.7015)
733000.0,4.0,POINT (-122.324 47.6604)
357950.0,2.0,POINT (-122.365 47.6631)
530000.0,3.0,POINT (-122.36 47.6817)
377500.0,4.0,POINT (-122.278 47.4485)
475000.0,4.0,POINT (-121.887 47.5406)
399000.0,3.0,POINT (-122.086 47.2881)
660000.0,3.0,POINT (-122.392 47.5791)
400000.0,5.0,POINT (-122.122 47.6095)
440000.0,2.0,POINT (-122.364 47.6639)
366400.0,4.0,POINT (-122.163 47.3849)
627250.0,4.0,POINT (-122.208 47.742)
375950.0,3.0,POINT (-122.364 47.6985)
162000.0,3.0,POINT (-122.377 47.2976)
780000.0,3.0,POINT (-122.335 47.663)
705000.0,4.0,POINT (-122.389 47.5866)
450000.0,4.0,POINT (-122.321 47.3426)
311000.0,3.0,POINT (-122.193 47.5095)
485000.0,3.0,POINT (-122.021 47.5692)
485000.0,3.0,POINT (-122.142 47.7558)
725000.0,5.0,POINT (-122.277 47.558)
185000.0,3.0,POINT (-122.285 47.2649)
1890000.0,4.0,POINT (-122.199 47.6332)
260000.0,3.0,POINT (-122.091 47.3713)
356000.0,4.0,POINT (-122.041 47.3457)
225205.0,3.0,POINT (-122.183 47.3746)
445000.0,3.0,POINT (-122.375 47.7)
356000.0,2.0,POINT (-122.278 47.5484)
760250.0,5.0,POINT (-122.24 47.5875)
572000.0,2.0,POINT (-122.033 47.7142)
970000.0,3.0,POINT (-122.284 47.579)
348450.0,4.0,POINT (-122.035 47.3817)
535500.0,3.0,POINT (-122.111 47.7499)
710000.0,5.0,POINT (-122.282 47.7216)
745000.0,3.0,POINT (-122.198 47.584)
355000.0,4.0,POINT (-122.341 47.4973)
333000.0,4.0,POINT (-122.119 47.3666)
282000.0,3.0,POINT (-122.036 47.349)
840500.0,3.0,POINT (-122.361 47.6365)
432000.0,3.0,POINT (-122.121 47.6136)
625000.0,3.0,POINT (-122.372 47.5672)
209977.0,3.0,POINT (-122.312 47.4941)
174000.0,2.0,POINT (-122.251 47.2616)
740000.0,4.0,POINT (-122.126 47.6869)
518000.0,3.0,POINT (-122.308 47.676)
539000.0,3.0,POINT (-122.338 47.6652)
575000.0,3.0,POINT (-122.05 47.532)
530000.0,2.0,POINT (-122.316 47.6192)
242025.0,4.0,POINT (-122.184 47.4153)
1030000.0,4.0,POINT (-122.193 47.5876)
230000.0,3.0,POINT (-122.307 47.3837)
350000.0,4.0,POINT (-122.196 47.4645)
595000.0,3.0,POINT (-122.195 47.6829)
440000.0,3.0,POINT (-122.108 47.7222)
550000.0,3.0,POINT (-122.357 47.6461)
940000.0,4.0,POINT (-122.303 47.6316)
375000.0,3.0,POINT (-122.306 47.5927)
567500.0,2.0,POINT (-122.405 47.6511)
735000.0,3.0,POINT (-122.026 47.5529)
114000.0,2.0,POINT (-122.337 47.4943)
608000.0,2.0,POINT (-122.36 47.6422)
442500.0,3.0,POINT (-121.966 47.6522)
381800.0,4.0,POINT (-122.339 47.7336)
330000.0,3.0,POINT (-122.391 47.571)
90000.0,2.0,POINT (-122.178 47.7351)
312000.0,2.0,POINT (-122.366 47.5509)
339000.0,3.0,POINT (-122.307 47.777)
313000.0,3.0,POINT (-122.381 47.3098)
618080.0,3.0,POINT (-122.092 47.5654)
325000.0,3.0,POINT (-122.125 47.4543)
242000.0,4.0,POINT (-122.346 47.5089)
364000.0,2.0,POINT (-122.357 47.7772)
545000.0,3.0,POINT (-122.38 47.5643)
445000.0,3.0,POINT (-122.343 47.3043)
1085500.0,4.0,POINT (-122.232 47.7005)
660000.0,4.0,POINT (-122.141 47.6208)
845000.0,4.0,POINT (-122.054 47.6911)
417000.0,4.0,POINT (-122.299 47.5893)
213800.0,2.0,POINT (-122.173 47.4934)
400000.0,2.0,POINT (-122.396 47.5551)
759950.0,4.0,POINT (-122.356 47.7076)
990000.0,4.0,POINT (-122.387 47.6451)
710000.0,3.0,POINT (-122.169 47.6118)
315000.0,1.0,POINT (-122.377 47.5565)
515000.0,4.0,POINT (-122.186 47.5392)
638000.0,3.0,POINT (-122.414 47.5741)
370000.0,4.0,POINT (-122.297 47.7307)
184000.0,3.0,POINT (-122.268 47.3251)
583800.0,3.0,POINT (-122.008 47.6313)
309500.0,3.0,POINT (-122.163 47.5074)
1960000.0,4.0,POINT (-122.157 47.6422)
299000.0,1.0,POINT (-122.292 47.5519)
215000.0,2.0,POINT (-122.245 47.4903)
410000.0,4.0,POINT (-122.356 47.479)
478000.0,2.0,POINT (-122.395 47.6494)
431000.0,2.0,POINT (-122.388 47.5474)
635000.0,4.0,POINT (-121.97 47.6325)
648000.0,5.0,POINT (-122.175 47.5434)
640000.0,3.0,POINT (-122.179 47.5345)
932808.0,5.0,POINT (-122.108 47.5539)
835000.0,2.0,POINT (-122.027 47.7103)
469775.0,2.0,POINT (-122.395 47.6465)
587000.0,5.0,POINT (-121.907 47.6832)
677915.0,3.0,POINT (-122.358 47.6448)
1075000.0,4.0,POINT (-122.116 47.5866)
671000.0,4.0,POINT (-122.283 47.6811)
695000.0,5.0,POINT (-121.888 47.5435)
205000.0,4.0,POINT (-122.292 47.481)
350000.0,4.0,POINT (-122.307 47.761)
360000.0,3.0,POINT (-122.161 47.4779)
313999.0,4.0,POINT (-122.021 47.3657)
300000.0,3.0,POINT (-122.148 47.3551)
452000.0,2.0,POINT (-122.306 47.7661)
495500.0,3.0,POINT (-121.96 47.6262)
288000.0,3.0,POINT (-122.1 47.3199)
227490.0,3.0,POINT (-122.307 47.3352)
470950.0,3.0,POINT (-121.916 47.6916)
735000.0,4.0,POINT (-122.016 47.5471)
730000.0,7.0,POINT (-122.319 47.6684)
412000.0,3.0,POINT (-122.132 47.4377)
589500.0,4.0,POINT (-121.874 47.5222)
291000.0,7.0,POINT (-122.277 47.5432)
1300000.0,5.0,POINT (-122.392 47.6418)
190000.0,3.0,POINT (-122.342 47.3262)
456200.0,2.0,POINT (-122.282 47.7148)
225000.0,3.0,POINT (-122.371 47.3054)
2000000.0,3.0,POINT (-122.073 47.6092)
740000.0,4.0,POINT (-122.135 47.6649)
467000.0,3.0,POINT (-122.3 47.5575)
385000.0,2.0,POINT (-122.36 47.7057)
670000.0,3.0,POINT (-122.362 47.646)
500000.0,4.0,POINT (-122.272 47.55)
352450.0,3.0,POINT (-122.316 47.7564)
669888.0,4.0,POINT (-122.147 47.5302)
405000.0,3.0,POINT (-122.123 47.6016)
518000.0,3.0,POINT (-122.136 47.5874)
280000.0,4.0,POINT (-122.259 47.5101)
435000.0,3.0,POINT (-121.996 47.5531)
314950.0,3.0,POINT (-122.014 47.1923)
209900.0,2.0,POINT (-122.02 47.3491)
630000.0,4.0,POINT (-122.03 47.6471)
442000.0,4.0,POINT (-122.097 47.6304)
340000.0,4.0,POINT (-122.344 47.4619)
230000.0,3.0,POINT (-122.198 47.4233)
495200.0,5.0,POINT (-122.195 47.7642)
900000.0,4.0,POINT (-122.074 47.6016)
265000.0,2.0,POINT (-122.362 47.6916)
489500.0,3.0,POINT (-122.127 47.7621)
335000.0,3.0,POINT (-122.37 47.3273)
585000.0,3.0,POINT (-122.214 47.7445)
800000.0,4.0,POINT (-122.267 47.5591)
379500.0,4.0,POINT (-122.021 47.2041)
475000.0,3.0,POINT (-122.118 47.6175)
520000.0,3.0,POINT (-122.132 47.6096)
515000.0,4.0,POINT (-122.015 47.5962)
577500.0,2.0,POINT (-122.334 47.6912)
269900.0,3.0,POINT (-122.181 47.4149)
329000.0,3.0,POINT (-122.362 47.5292)
458500.0,3.0,POINT (-122.301 47.6117)
890000.0,4.0,POINT (-122.051 47.5849)
361500.0,4.0,POINT (-122.041 47.3528)
2535000.0,5.0,POINT (-122.221 47.624)
325000.0,2.0,POINT (-122.225 47.7282)
1850000.0,4.0,POINT (-122.353 47.6353)
945000.0,4.0,POINT (-122.21 47.6237)
370000.0,3.0,POINT (-122.131 47.3705)
320000.0,0.0,POINT (-121.826 47.5261)
450000.0,2.0,POINT (-122.024 47.7196)
800000.0,4.0,POINT (-122.03 47.5981)
676000.0,3.0,POINT (-122.389 47.6786)
1272500.0,4.0,POINT (-122.315 47.6279)
290000.0,3.0,POINT (-122.265 47.7713)
158000.0,3.0,POINT (-122.331 47.3294)
379950.0,4.0,POINT (-122.339 47.7771)
583000.0,4.0,POINT (-122.038 47.6876)
150000.0,2.0,POINT (-122.17 47.498)
261500.0,3.0,POINT (-122.158 47.3574)
278000.0,4.0,POINT (-122.308 47.3617)
555000.0,4.0,POINT (-122.113 47.691)
355000.0,3.0,POINT (-122.333 47.7439)
375000.0,4.0,POINT (-122.124 47.6011)
227000.0,3.0,POINT (-122.279 47.5294)
335000.0,4.0,POINT (-121.973 47.1647)
680000.0,3.0,POINT (-122.372 47.7506)
686500.0,2.0,POINT (-122.288 47.6701)
410000.0,3.0,POINT (-122.097 47.7422)
425000.0,2.0,POINT (-122.203 47.6996)
562500.0,3.0,POINT (-122.044 47.6187)
345000.0,4.0,POINT (-122.182 47.4807)
627500.0,4.0,POINT (-122.15 47.5609)
355000.0,3.0,POINT (-121.914 47.5719)
335000.0,3.0,POINT (-122.045 47.3779)
350000.0,4.0,POINT (-122.287 47.5488)
590000.0,3.0,POINT (-122.044 47.6718)
252000.0,3.0,POINT (-122.351 47.2887)
1295000.0,5.0,POINT (-122.212 47.5708)
705000.0,4.0,POINT (-122.373 47.6438)
498000.0,3.0,POINT (-122.128 47.6574)
312500.0,2.0,POINT (-122.331 47.7288)
260000.0,4.0,POINT (-122.316 47.4169)
209950.0,3.0,POINT (-122.111 47.3643)
610000.0,3.0,POINT (-122.177 47.5676)
500000.0,4.0,POINT (-122.396 47.6725)
850000.0,3.0,POINT (-122.276 47.7076)
689000.0,4.0,POINT (-122.184 47.5606)
470000.0,4.0,POINT (-122.113 47.6234)
640000.0,3.0,POINT (-122.203 47.516)
290000.0,4.0,POINT (-122.369 47.497)
258500.0,3.0,POINT (-122.331 47.3186)
1100000.0,4.0,POINT (-122.197 47.5816)
420000.0,3.0,POINT (-121.96 47.6441)
230000.0,3.0,POINT (-122.293 47.4116)
252000.0,3.0,POINT (-122.048 47.3639)
515000.0,3.0,POINT (-122.222 47.7353)
425000.0,2.0,POINT (-122.393 47.675)
575000.0,3.0,POINT (-122.376 47.5723)
390000.0,2.0,POINT (-122.388 47.6823)
561500.0,4.0,POINT (-122.178 47.6657)
1350000.0,4.0,POINT (-122.299 47.643)
835000.0,5.0,POINT (-122.31 47.6938)
